CODI_PROGRAMA,CODI_EXPEDIENT,SEXE,CP_FAMILIAR,ANY_ACCES,TIPUS_ACCES,VIA_ACCES,NOTA_ACCES,CENTRE_SECUNDARIA,CP_CENTRE_SEC
752,304112,H,08013,2015,1,0,12.876,INFANT JESÚS,08006
752,304115,H,08023,2015,1,0,11.5,VIROLAI,08032
752,304205,H,08208,2015,1,0,10.368,INST.ESCOLA INDUSTRIAL,08201
752,304214,H,08034,2015,1,0,11.322,SAGRADO CORAZÓN-EDUARDO CONDE,08034
752,304383,H,25240,2015,1,0,11.618,INST.ERMENGOL IV,25337
752,304389,H,08755,2015,1,0,11.534,VIARÓ,08173
752,304138,D,03530,2015,1,0,10.788,,
752,304149,H,43800,2015,1,0,10.514,INST.SERRA DE MIRAMAR,43800
752,304152,H,08028,2015,1,0,11.496,MARISTES LES CORTS,08014
752,303963,D,08430,2015,1,0,12.526,INST.LA ROCA DEL VALLÈS,08430
752,303971,H,08036,2012,1,0,9.98,SANT IGNASI- SARRIÀ,08017
752,303973,H,08005,2015,1,0,10.634,JESUÏTES CASP-SAGRATCORDEJESÚS,08010
752,303977,H,08028,2015,1,0,12.19,INST.LES CORTS,08028
752,303978,D,08130,2015,1,0,11.74,INST.ESTELA IBÈRICA,08130
752,303979,H,08030,2015,1,0,10.554,JESUS MARIA - MERIDIANA,08030
752,303992,H,08024,2015,1,0,10.542,INST.M JOSEP SERRAT I BONASTRE,08023
752,304006,H,08028,2015,1,0,13.336,LA SALLE BONANOVA,08022
752,304008,H,08042,2015,1,0,9.792,SAGRADA FAMÍLIA - ARQUIMIDES,08030
752,321893,H,22430,2016,1,0,10.304,,
752,321895,H,08017,2016,1,0,11.88,,
752,321898,H,43893,2014,1,0,10.386,LESTONNAC-L'ENSENYANÇA TARRAGO,43003
752,322008,D,08302,2016,1,0,11.348,ESCOLA PIA SANTA ANNA MATARO,08302
752,322022,D,20018,2016,1,0,11.764,,
752,321906,H,08197,2016,1,0,10.118,EL PINAR DE NUESTRA SEÑORA,08197
752,321913,H,08008,2016,1,0,13.152,LA SALLE BONANOVA,08022
752,321921,D,08950,2016,1,0,11.73,SAGRAT COR-SARRIÀ,08034
752,322028,H,08034,2016,1,0,11.422,SANT PETER'S SCHOOL,08034
752,322038,H,07320,2015,1,0,10.632,,
752,322041,D,08907,2016,1,0,10.908,JOAN XXIII - HOSPITALET LL,08907
752,322044,H,08970,2016,1,0,10.136,SANT PETER'S SCHOOL,08034
752,322143,D,08173,2016,1,0,13.088,SANT IGNASI- SARRIÀ,08017
752,321941,D,17230,2016,1,0,10.724,VEDRUNA-PALAMóS,17230
752,321942,H,22580,2016,1,0,10.476,,
752,322046,H,08551,2016,1,0,10.908,ESCORIAL,08500
752,322051,H,08292,2016,1,0,10.586,INST.EL CAIRAT,08292
752,322060,D,08029,2016,1,0,12.648,PARE MANYANET,08029
752,322066,H,08592,2016,1,0,10.448,SANT MIQUEL DELS SANTS,08500
752,322067,H,08760,2016,1,0,11.004,INST.POMPEU FABRA-MARTORELL,08760
752,322070,H,08006,2016,1,0,10.522,LA SALLE BONANOVA,08022
752,322073,H,08018,2016,1,0,11.028,INST.SALVADOR ESPRIU-BARCELONA,08018
752,322080,H,08005,2016,1,0,10.068,INST.ICÀRIA,08005
752,322161,H,08980,2016,1,0,11.738,INSTITUCIO CULTURAL DEL CIC,08021
752,322165,D,08017,2016,1,0,12.052,SANT IGNASI- SARRIÀ,08017
752,322168,H,08021,2016,1,0,10.714,INFANT JESÚS,08006
752,322174,H,08310,2016,1,0,11.75,MARISTES VALLDEMIA,08301
752,322179,H,08006,2016,1,0,10.996,SANT IGNASI- SARRIÀ,08017
752,322181,H,08034,2016,1,0,10.216,SANT IGNASI- SARRIÀ,08017
752,322186,D,08018,2016,1,0,12.858,CLARET-BARCELONA,08025
752,322190,H,08904,2016,1,0,11.84,IPSI(INST.PEDAG. SANT ISIDOR),08029
752,321850,H,08029,2016,1,0,12.542,PARE MANYANET,08029
752,321854,H,08032,2016,1,0,11.254,SAGRADA FAMÍLIA-HORTA,08032
752,321856,D,08021,2016,1,0,10.156,CANIGÓ,08022
752,322092,H,08022,2016,1,0,11.204,PADRE DAMIAN-SAGRADOS CORAZONE,08017
752,322096,H,08173,2016,1,0,11.02,AGORA SANT CUGAT IS,08174
752,322200,H,08034,2016,1,0,10.236,SAGRADO CORAZÓN-EDUARDO CONDE,08034
752,321867,H,08029,2016,1,0,11.422,,
752,321872,H,08904,2016,1,0,11.544,INST.EUGENI D'ORS-HOSPITALET,08904
752,321874,H,08760,2016,1,0,12.388,INST.POMPEU FABRA-MARTORELL,08760
752,321875,H,08028,2016,1,0,11.556,MARISTES LES CORTS,08014
752,321889,H,08026,2016,1,0,10.202,JESUÏTES CASP-SAGRATCORDEJESÚS,08010
752,309128,H,08028,2015,1,0,10.648,SAGRAT COR-SARRIÀ,08034
752,309130,D,03802,2015,1,0,10.93,,
752,308041,H,08173,2015,1,0,10.324,INST.JOAQUIMA PLA I FARRERAS,08173
752,308043,H,17300,2015,1,0,10.644,INST.SERRALLARGA,17300
752,308052,H,08017,2015,1,0,9.64,"MONTSERRAT, COL·LEGI",08017
752,230662,H,08193,2010,1,0,10.036,AGORA SANT CUGAT IS,08174
752,230268,H,08034,2008,1,0,7.7,SANT IGNASI- SARRIÀ,08017
752,230686,H,43005,2010,1,0,11.4,INST.ANTONI MARTÍ I FRANQUÈS,43005
752,230149,H,08022,2008,1,0,8.86,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,231048,H,07013,2010,1,0,10.802,,
752,230992,H,08914,2010,1,0,11.666,"BADALONÈS, COL.LEGI",08912
752,231417,H,08027,2010,1,0,5.72,INST.JOAN FUSTER,08027
752,230353,H,08027,2006,1,0,6.71,SAGRADA FAMÍLIA-HORTA,08032
752,229830,H,08328,2010,1,0,10.198,INSTITUCIO CULTURAL DEL CIC,08021
752,227947,H,08303,2010,1,0,10.49,INST.M MIQUEL BIADA,08303
752,227956,H,08028,2010,1,0,11.636,PARE MANYANET,08029
752,229096,D,08940,2010,1,0,10.39,TECLA SALA,08901
752,226495,D,08011,2010,1,0,10.47,ESCOLA PIA DE NOSTRA SENYORA,08007
752,227207,H,08034,2010,1,0,11.2,SAGRAT COR-SARRIÀ,08034
752,227284,H,08041,2010,1,0,10.052,INST.FRANCISCO DE GOYA,08041
752,229972,D,08700,2010,1,0,10.574,ESCOLA PIA D'IGUALADA,08700
752,229992,H,08290,2011,1,0,7.68,INST.FORAT DEL VENT,08290
752,228045,D,17003,2010,1,0,10.11,MONTESSORI-PALAU,17003
752,227132,H,08034,2010,1,0,10.398,LA SALLE BONANOVA,08022
752,228460,D,08021,2010,1,0,12.624,"LA VALL, COL·LEGI",08193
752,229520,H,08195,2010,1,0,10.672,"SANT JOAN BOSCO, COL·LEGI",08035
752,229138,H,08041,2010,1,0,12.322,PALCAM,08025
752,226441,H,08840,2010,1,0,9.852,SAGRAT COR-SARRIÀ,08034
752,228210,D,25740,2010,1,0,11.08,INST.PONTS,25740
752,227828,D,08038,2010,1,0,11.032,"PINEDA, CENTRE CULTURAL",08902
752,227012,H,08011,2010,1,0,11.202,INST.JAUME BALMES,08009
752,228061,H,08021,2010,1,0,11.742,"AULA, ESCUELA EUROPEA",08034
752,226798,D,08860,2010,1,0,10.798,SAGRADA FAMÍLIA-GAVÀ,08850
752,227855,H,08022,2010,1,0,12.242,VIARÓ,08173
752,227856,H,08017,2010,1,0,9.896,VIARÓ,08173
752,228998,H,08004,2010,1,0,10.45,,
752,227935,D,17007,2010,1,0,12.774,INST.JAUME VICENS VIVES,17004
752,227032,H,08021,2010,1,0,10.906,ESCOLA PIA DE SARRIA,08017
752,228242,D,08020,2010,1,0,11.63,MESTRAL - SANT FELIU,08980
752,227877,H,17003,2010,1,0,12.262,BELL-LLOC DEL PLA,17005
752,227057,H,08018,2010,1,0,10.604,INST.JAUME BALMES,08009
752,228951,H,AD500,2008,1,0,7.22,,
752,230248,D,43005,2010,1,0,11.36,INST.ANTONI MARTÍ I FRANQUÈS,43005
752,226635,H,08902,2010,1,0,10.96,XALOC,08902
752,227742,D,08021,2010,1,0,9.892,SANTA TERESA - GANDUXER,08022
752,228532,H,43203,2010,1,0,11.38,TURÓ,43120
752,227602,D,08036,2010,1,0,13.062,IPSI(INST.PEDAG. SANT ISIDOR),08029
752,228375,H,08820,2010,1,0,9.784,"ISABEL DE VILLENA, ESCOLA",08950
752,227607,H,08796,2010,1,0,10.434,IPSI(INST.PEDAG. SANT ISIDOR),08029
752,228573,H,08034,2010,1,0,11.098,VIARÓ,08173
752,228576,H,08620,2010,1,0,10.328,SALESIANS SANT VICENC DELS HOR,08620
752,228704,H,43500,2010,1,0,11.328,SAGRADA FAMÍLIA COL DIOCESÀ,43500
752,228599,H,08034,2010,1,0,11.276,SANT PETER'S SCHOOL,08034
752,228601,D,08036,2010,1,0,11.58,SANT PETER'S SCHOOL,08034
752,226750,D,08018,2005,1,0,8.66,ESCOLA PIA DE NOSTRA SENYORA,08007
752,226762,H,08173,2010,1,0,9.876,INSTITUCIO CULTURAL DEL CIC,08021
752,227700,H,08009,2010,1,0,12.306,JESUÏTES CASP-SAGRATCORDEJESÚS,08010
752,243205,H,08025,2011,1,0,12.66,,
752,227231,H,08025,2010,1,0,11.378,CLARET-BARCELONA,08025
752,228126,H,08980,2010,1,0,10.916,INST.MARTÍ DOT,08980
752,227073,H,08197,2010,1,0,9.882,LA SALLE BONANOVA,08022
752,227087,H,08402,2010,1,0,11.76,INST.CELESTÍ BELLERA,08402
752,227091,H,08905,2010,1,0,10.1,BETÀNIA-PATMOS,08034
752,229148,H,08030,2010,1,0,10.434,LA SALLE CONGRÉS,08027
752,243374,D,08022,2010,1,0,10.762,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,245148,H,08392,2011,1,0,10.402,"MERITXELL, ESCOLA",08304
752,246312,H,08840,2011,1,0,10.54,SANT GABRIEL-VILADECANS,08840
752,244483,D,08700,2011,1,0,11.298,MONTCLAR,08719
752,245764,H,08028,2011,1,0,9.98,SANT IGNASI- SARRIÀ,08017
752,245777,H,08021,2011,1,0,10.086,MARISTES LA IMMACULADA,08009
752,243666,H,08860,2011,1,0,11.592,"AULA, ESCUELA EUROPEA",08034
752,245190,D,08017,2011,1,0,12.076,INST.MENÉNDEZ Y PELAYO,08006
752,244208,D,43007,2011,1,0,10.706,LESTONNAC-L'ENSENYANÇA TARRAGO,43003
752,245121,D,08017,2011,1,0,11.81,CANIGÓ,08022
752,244342,D,43007,2011,1,0,12.542,AURA,43110
752,243737,D,08017,2011,1,0,13.585,,
752,245810,H,08506,2011,1,0,11.4,SANT MIQUEL DELS SANTS,08500
752,245168,H,08021,2011,1,0,11.56,LA SALLE BONANOVA,08022
752,244457,H,08717,2011,1,0,11.498,INST.LA SEGARRA,25200
752,245004,H,08700,2011,1,0,11.268,MESTRAL - JORBA,08719
752,243546,H,08034,2011,1,0,12.743,,
752,244329,D,08776,2011,1,0,12.252,INST.M E.INTERMUN.DEL PENEDES,08770
752,232393,H,08017,2010,1,0,9.714,SANT IGNASI- SARRIÀ,08017
752,232335,H,07760,2010,1,0,9.688,,
752,246519,H,08850,2010,1,0,9.886,SAGRADA FAMÍLIA-GAVÀ,08850
752,246265,H,08370,2011,1,0,12.648,FRETA-CALELLA,08370
752,244753,H,08027,2011,1,0,11.004,INST.FRANCISCO DE GOYA,08041
752,246493,D,08015,2011,1,0,11.596,CASA DEL ROURE,08017
752,246441,D,08172,2011,1,0,11.58,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,245505,D,08021,2011,1,0,12.516,ABAT OLIBA LORETO,08034
752,245509,H,08029,2011,1,0,10.87,PARE MANYANET,08029
752,244852,H,08034,2011,1,0,11.664,INSTITUCIO CULTURAL DEL CIC,08021
752,245359,H,08022,2011,1,0,10.348,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,244663,H,25196,2011,1,0,10.708,MARISTES MONTSERRAT,25002
752,245373,D,08022,2011,1,0,11.782,SANTA TERESA - GANDUXER,08022
752,245375,H,08030,2011,1,0,12.11,"JESÚS, MARIA I JOSEP",08030
752,243985,H,08912,2011,1,0,10.074,INST.BADALONA VII,08912
752,244517,H,08038,2011,1,0,9.948,XALOC,08902
752,244698,H,08173,2011,1,0,10.616,INSTITUCIO CULTURAL DEL CIC,08021
752,245443,H,08030,2011,1,0,11.118,"JESÚS, MARIA I JOSEP",08030
752,245677,D,08172,2011,1,0,11.938,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,244758,H,17134,2011,1,0,10.13,INST.MONTGRÍ,17257
752,245584,H,08025,2014,1,0,8.168,"AULA, ESCUELA EUROPEA",08034
752,244113,H,17003,2011,1,0,10.486,LA SALLE GIRONA,17002
752,245556,D,08173,2011,1,0,10.726,JESUÏTES CASP-SAGRATCORDEJESÚS,08010
752,244791,H,25002,2011,1,0,10.646,TERRAFERMA,25110
752,244050,H,43890,2011,1,0,9.848,TURÓ,43120
752,245619,H,08028,2011,1,0,11.838,INST.EMPERADOR CARLES,08014
752,245620,D,08014,2011,1,0,10.374,INST.EMPERADOR CARLES,08014
752,245954,H,08960,2011,1,0,11.2,INST.SANT JUST DESVERN,08960
752,247017,H,08028,2010,1,0,8.404,,
752,254796,D,25400,2011,1,0,9.386,INST.JOSEP VALLVERDÚ,25400
752,247055,H,07194,2011,1,0,11.066,,
752,247070,H,08922,2010,1,0,10.826,"JESÚS, MARIA I JOSEP",08030
752,252411,H,08551,2011,1,0,9.562,ESCORIAL,08500
752,252421,D,08710,2011,1,0,9.586,ESCOLA PIA D'IGUALADA,08700
752,252422,H,08027,2011,1,0,9.6,EL CLOT,08027
752,252430,H,17534,2011,1,0,9.582,INST.ABAT OLIBA,17500
752,261696,H,08028,2012,1,0,12.25,INST.LES CORTS,08028
752,261703,H,08028,2012,1,0,10.534,INST.EMPERADOR CARLES,08014
752,248661,H,07240,2011,1,0,10.648,,
752,261726,H,08860,2012,1,0,10.91,INST.LES MARINES,08860
752,248722,H,08110,2011,1,0,10.659,,
752,248338,H,08017,2011,1,0,9.78,SANT IGNASI- SARRIÀ,08017
752,250608,D,08035,2011,1,0,9.642,"SANT JOAN BOSCO, COL·LEGI",08035
752,248414,D,08917,2011,1,0,9.744,CULTURAL,08911
752,250031,H,08620,2011,1,0,9.622,INST.GABRIELA MISTRAL,08620
752,248426,H,08006,2011,1,0,11.818,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,259116,H,08401,2012,1,0,11.21,TALLER GINEBRO,08440
752,259117,H,08459,2012,1,0,11.246,TALLER GINEBRO,08440
752,260496,H,08820,2012,1,0,11.614,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,258290,H,08028,2012,1,0,10.826,BETÀNIA-PATMOS,08034
752,258446,H,08006,2012,1,0,11.964,VIARÓ,08173
752,260930,H,08037,2012,1,0,11.542,INSTITUCIO CULTURAL DEL CIC,08021
752,258378,H,08021,2010,1,0,8,,
752,259877,H,08035,2012,1,0,11.557,,
752,261523,H,08849,2012,1,0,11.34,SANT GABRIEL-VILADECANS,08840
752,259899,H,08022,2012,1,0,10.49,VIARÓ,08173
752,260988,H,08027,2012,1,0,12.4,EL CLOT,08027
752,258318,H,08750,2012,1,0,10.812,INST.BERNAT EL FERRER,08750
752,258320,H,08018,2012,1,0,10.546,JESUÏTES CASP-SAGRATCORDEJESÚS,08010
752,259188,D,17001,2012,1,0,11.726,MARISTES GIRONA,17006
752,261575,H,08025,2012,1,0,10.544,,
752,261577,H,08014,2012,1,0,12.686,INSTITUCIO CULTURAL DEL CIC,08021
752,259951,H,08540,2012,1,0,10.758,INST.PERE BARNILS,08540
752,262081,H,08005,2012,1,0,10.976,INST.ICÀRIA,08005
752,261327,H,08027,2012,1,0,10.538,"ROCA, C.E.",08027
752,261345,H,08398,2012,1,0,12.376,FRETA-CALELLA,08370
752,261443,H,08980,2012,1,0,10.69,MESTRAL - SANT FELIU,08980
752,261446,D,08014,2012,1,0,12.166,PARE MANYANET,08029
752,261848,H,08850,2012,1,0,11.72,BON SOLEIL,08850
752,261228,H,08027,2011,1,0,10.698,INST.JOAN FUSTER,08027
752,261239,H,08030,2012,1,0,12.798,"JESÚS, MARIA I JOSEP",08030
752,264795,H,08401,2012,1,0,10.434,INST.ANTONI CUMELLA,08400
752,264437,D,17003,2012,1,0,10.38,INST.MONTILIVI,17003
752,260807,H,25006,2012,1,0,11.74,MATER SALVATORIS,25193
752,260150,H,08015,2012,1,0,10.592,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,259638,H,08005,2012,1,0,10.842,INST.ICÀRIA,08005
752,260299,D,08290,2011,1,0,12.164,INST.FORT PIUS,08013
752,259528,H,08021,2012,1,0,12.682,SANT PAU,08034
752,260427,H,08720,2012,1,0,10.688,INST.MILA I FONTANALS-VILAFR.,08720
752,260127,H,08770,2012,1,0,11.444,INST.M E.INTERMUN.DEL PENEDES,08770
752,259470,H,08018,2012,1,0,11.278,SAGRAT COR-DIPUTACIÓ,08009
752,259477,H,08460,2012,1,0,11.942,INST.REGUISSOL,08460
752,260687,H,08700,2012,1,0,12.524,MESTRAL - JORBA,08719
752,258642,D,08172,2012,1,0,11.584,"LA VALL, COL·LEGI",08193
752,260248,D,08392,2012,1,0,12.218,INST.LLAVANERES,08392
752,263937,H,08190,2012,1,0,10.424,SANT PETER'S SCHOOL,08034
752,260698,H,08185,2012,1,0,11.406,CORAZON INMACULADO DE MARIA,08181
752,260194,H,08173,2012,1,0,10.878,INSTITUCIO CULTURAL DEL CIC,08021
752,275032,D,08197,2013,1,0,10.446,INST.MENÉNDEZ Y PELAYO,08006
752,262923,H,08035,2012,1,0,12.18,FEDAC-HORTA,08031
752,262945,H,08800,2012,1,0,12.796,ESCOLA PIA DE VILANOVA I LA G.,08800
752,274260,H,08021,2013,1,0,12.484,VIARÓ,08173
752,263085,H,43881,2012,1,0,10.58,SANT JOSEP - SANT SADURNI,08770
752,274894,H,08172,2013,1,0,11.688,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,274898,H,08670,2013,1,0,10.052,DIOCESANA DE NAVÀS,08670
752,274184,H,08184,2013,1,0,10.586,ESCOLA PIA DE CALDES DE MONTB.,08140
752,274187,H,08034,2013,1,0,10.476,SAGRAT COR-SARRIÀ,08034
752,262851,H,25124,2012,1,0,11.108,INST.MANUEL DE MONTSUAR,25196
752,264979,H,08018,2012,1,0,10.434,,
752,265019,H,35018,2012,1,0,11.489,,
752,262744,D,08302,2012,1,0,11.154,INST.M MIQUEL BIADA,08303
752,262798,H,08005,2012,1,0,11.816,INST.ICÀRIA,08005
752,276769,H,08027,2011,1,0,10.798,INST.M JUAN MANUEL ZAFRA,08026
752,276529,D,38201,2013,1,0,10.683,,
752,276674,H,08031,2013,1,0,10.054,AMOR DE DIOS,08031
752,276729,D,08011,2013,1,0,12.44,"AULA, ESCUELA EUROPEA",08034
752,275979,H,08206,2013,1,0,9.994,INST.VALLÈS,08206
752,276921,D,08904,2013,1,0,10.596,INST.MERCÈ RODOREDA,08907
752,276930,H,43800,2013,1,0,11.806,INST.NARCÍS OLLER,43800
752,275202,H,25222,2013,1,0,11.416,INST.LA SERRA,25230
752,275206,H,25790,2013,1,0,11.946,INST.FRANCESC RIBALTA,25280
752,274649,H,08185,2013,1,0,10.646,"SANT GERVASI, ESCOLA",08100
752,275082,H,08034,2013,1,0,11.554,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,275107,D,08700,2013,1,0,12.944,INST.PERE VIVES VICH,08700
752,276814,H,08242,2013,1,0,10.94,"JOVIAT, ESCOLA",08241
752,275027,H,08401,2013,1,0,12.766,"CERVETO, ESCOLA",08401
752,275884,D,08348,2013,1,0,10.254,MARISTES VALLDEMIA,08301
752,273905,D,08028,2013,1,0,13.424,INSTITUCIO CULTURAL DEL CIC,08021
752,274275,D,43205,2013,1,0,10.484,PUIGCERVER,43205
752,273938,D,08205,2013,1,0,12.348,"LA VALL, COL·LEGI",08193
752,274298,H,08037,2013,1,0,12.578,"SUNION, INST.CULTURAL CATALANA",08023
752,274124,H,08029,2012,1,0,10.588,SANT MIQUEL,08036
752,275486,H,43878,2013,1,0,11.272,INST.LES PLANES - STA.BÀRBARA,43570
752,274513,H,08198,2013,1,0,10.206,INSTITUCIO CULTURAL DEL CIC,08021
752,276867,H,08009,2013,1,0,10.504,GRAVI,08035
752,277867,H,08011,2013,1,0,10.098,INST.POETA MARAGALL,08036
752,277375,H,08029,2013,1,0,13.428,ABAT OLIBA LORETO,08034
752,277741,D,08370,2013,1,0,12.24,INST.BISBE SIVILLA,08370
752,277758,D,08811,2013,1,0,10.346,INST.JOAQUIM MIR,08800
752,277061,H,08038,2013,1,0,11,ESCOLÀPIES LLURIA-BARCELONA,08009
752,275174,D,08172,2013,1,0,12.77,PADRE DAMIAN-SAGRADOS CORAZONE,08017
752,279888,H,08500,2013,1,0,11.46,INST.VIC,08500
752,276290,H,07181,2013,1,0,10.438,,
752,278260,H,08022,2013,1,0,12.398,JESUS I MARIA - SANT GERVASI,08022
752,277981,H,08173,2013,1,0,11.058,BETÀNIA-PATMOS,08034
752,278275,H,08022,2013,1,0,10.646,JESUS I MARIA - SANT GERVASI,08022
752,278287,H,08017,2013,1,0,12.946,REIAL MONESTIR DE SANTA ISABEL,08017
752,278004,D,08017,2013,1,0,11.314,SANT GREGORI,08035
752,277345,D,07181,2013,1,0,10.826,,
752,277238,H,17230,2013,1,0,11.19,VEDRUNA-PALAMóS,17230
752,277163,H,08017,2013,1,0,11.976,LA SALLE BONANOVA,08022
752,277667,D,08480,2011,1,0,11.132,INST.EUGENI XAMMAR,08480
752,278052,D,43005,2013,1,0,10.604,INST.ANTONI MARTÍ I FRANQUÈS,43005
752,281298,H,08028,2012,1,0,9.74,SAGRADO CORAZÓN-EDUARDO CONDE,08034
752,279040,H,08006,2013,1,0,10.104,BETÀNIA-PATMOS,08034
752,277707,H,43870,2013,1,0,10.86,INST.TECN ESPORT TERRES EBRE,43870
752,277934,H,08402,2013,1,0,10.944,ESCOLA PIA DE GRANOLLERS,08520
752,277547,H,08025,2013,1,0,12.27,INST.SECRETARI COLOMA,08025
752,277824,D,08022,2013,1,0,11.594,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,279337,H,08759,2013,1,0,9.978,INST.VALL D'ARUS,08759
752,277658,D,08028,2013,1,0,10.686,"AULA, ESCUELA EUROPEA",08034
752,292909,D,08006,2014,1,0,12.736,SAGRAT COR-SARRIÀ,08034
752,292914,H,08912,2014,1,0,9.96,"BADALONÈS, COL.LEGI",08912
752,292924,D,08028,2014,1,0,12.46,INSTITUCIO CULTURAL DEL CIC,08021
752,292930,H,43391,2014,1,0,9.938,INST.CAMBRILS,43850
752,292935,H,08014,2014,1,0,9.874,INST.LES CORTS,08028
752,289413,H,25008,2014,1,0,9.906,LESTONNAC - LLEIDA,25008
752,289414,H,08023,2014,1,0,10.556,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,289418,D,08013,2014,1,0,12.918,JESUÏTES CASP-SAGRATCORDEJESÚS,08010
752,289420,H,08820,2014,1,0,10.864,INST.SALVADOR DALI,08820
752,289281,H,36203,2014,1,0,10.934,,
752,289284,D,08023,2014,1,0,10.968,JESUS I MARIA - SANT GERVASI,08022
752,289285,D,08032,2014,1,0,11.422,SANT IGNASI- SARRIÀ,08017
752,289299,D,08005,2014,1,0,11.832,LESTONNAC - BARCELONA,08009
752,289308,H,08017,2014,1,0,9.794,SANTA TERESA - GANDUXER,08022
752,289153,H,08026,2014,1,0,12.328,LA SALLE BONANOVA,08022
752,289155,H,08006,2014,1,0,11.686,BETÀNIA-PATMOS,08034
752,289261,H,08970,2014,1,0,11.278,INST.JAUME SALVADOR I PEDROL,08970
752,289310,H,07800,2007,1,0,8.38,,
752,289311,H,08001,2014,1,0,12.486,ESCOLA PIA SANT ANTONI,08001
752,289316,D,08028,2013,1,0,12.738,INSTITUCIO CULTURAL DEL CIC,08021
752,289320,H,08015,2014,1,0,12.07,INFANT JESÚS,08006
752,289325,H,08021,2014,1,0,11.09,INSTITUCIO CULTURAL DEL CIC,08021
752,289192,D,43006,2014,1,0,10.404,SANTA TERESA DE JESÚS,43003
752,289196,H,08025,2016,1,0,9.224,SANT JOSEP - TERESIANES,08025
752,289199,H,08860,2014,1,0,12.078,SANTO ANGEL - GAVÀ,08850
752,289098,D,08461,2014,1,0,12.258,TALLER GINEBRO,08440
752,289017,D,08970,2014,1,0,10.11,INST.JOAQUIM BLUME,08950
752,289108,H,08506,2014,1,0,11.758,SANT MIQUEL DELS SANTS,08500
752,289116,H,07181,2014,1,0,10.594,,
752,289031,H,99999,2014,1,0,11.35,,
752,289033,D,07011,2014,1,0,11,,
752,289038,H,08021,2014,1,0,10.968,BETÀNIA-PATMOS,08034
752,289408,H,08006,2014,1,0,11.722,INSTITUCIO CULTURAL DEL CIC,08021
752,289135,D,08036,2014,1,0,11.352,IPSE,08036
752,289137,H,08022,2014,1,0,11.184,SANT IGNASI- SARRIÀ,08017
752,289138,H,08028,2014,1,0,12.43,BETÀNIA-PATMOS,08034
752,289139,D,08017,2014,1,0,11.056,SANTA TERESA - GANDUXER,08022
752,289045,D,26004,2014,1,0,11.681,,
752,289052,D,08756,2013,1,0,10.21,INST.CORBERA DE LLOBREGAT,08757
752,289219,D,08034,2014,1,0,10.384,ESC.PROF.SALESIANA,08017
752,289226,H,08008,2014,1,0,10.158,SHALOM,08008
752,289230,H,08013,2013,1,0,10.518,SAGRAT COR-DIPUTACIÓ,08009
752,289239,H,08571,2014,1,0,12.302,INST.CIRVIANUM DE TORELLO,08570
752,289057,H,08901,2014,1,0,9.95,INST.MERCÈ RODOREDA,08907
752,289059,H,17176,2014,1,0,9.874,INST.BOSC DE LA COMA,17800
752,289070,H,08029,2014,1,0,9.748,SANT IGNASI- SARRIÀ,08017
752,289071,H,08029,2014,1,0,10.088,IPSI(INST.PEDAG. SANT ISIDOR),08029
752,289080,H,08901,2012,1,0,9.38,"ISABEL DE VILLENA, ESCOLA",08950
752,289083,H,08740,2014,1,0,11.42,INST.MONTSERRAT ROIG-S.ANDREU,08740
752,289092,H,08021,2014,1,0,10.588,INFANT JESÚS,08006
752,289267,H,25400,2014,1,0,13.006,INST.JOSEP VALLVERDÚ,25400
752,288959,H,08034,2014,1,0,12.62,,
752,289338,D,08017,2014,1,0,10.578,SANT IGNASI- SARRIÀ,08017
752,289348,H,08911,2014,1,0,10.972,"BADALONÈS, COL.LEGI",08912
752,289350,H,08770,2014,1,0,12.032,SANT JOSEP - SANT SADURNI,08770
752,289352,H,08034,2014,1,0,10.38,FREDERIC MISTRAL-TÈCNIC EULÀLI,08034
752,289356,H,08023,2014,1,0,10.064,LA SALLE BONANOVA,08022
752,289357,H,08016,2014,1,0,10.338,SAGRADA FAMÍLIA - ARQUIMIDES,08030
752,289365,H,08021,2014,1,0,11,BELL-LLOC DEL PLA,17005
752,289383,H,08006,2014,1,0,13.286,INFANT JESÚS,08006
752,289384,D,08006,2014,1,0,9.86,SANTA TERESA - GANDUXER,08022
752,289387,H,17005,2014,1,0,12.872,MARISTES GIRONA,17006
752,289390,H,07013,2014,1,0,9.44,,
752,289397,D,08197,2014,1,0,12.118,CANIGÓ,08022
752,289400,H,08330,2014,1,0,9.522,INST.PREMIÀ DE MAR,08330
752,289041,D,07010,2014,1,0,11.636,,
752,294143,H,08028,2014,1,0,9.59,BETÀNIA-PATMOS,08034
752,294153,D,08023,2014,1,0,11.102,SANTA TERESA - GANDUXER,08022
752,294154,H,31500,2014,1,0,10.525,,
